_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
982,20201219,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
983,20201219,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",396,"",0.0474850320224187,"",7712,"",0.924759007466901,""
984,20201219,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
985,20201219,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",3363,"",0.0757589751745745,"",58582,"",1.31968845782841,""
986,20201219,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
987,20201219,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",598,"",0.081947556304686,"",10410,"",1.42654525272873,""
988,20201219,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
989,20201219,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",642,"",0.0952112592504709,"",12090,"",1.7929970784084,""
990,20201219,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
991,20201219,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",2369,"",0.0823886518587353,"",40460,"",1.40711053364476,""
992,20201219,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
993,20201219,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",458,"",0.116505941039854,"",8078,"",2.05487989458502,""
994,20201219,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
995,20201219,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",429,"",0.107426178933451,"",8144,"",2.03934452502103,""
996,20201219,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
997,20201219,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",317,"",0.0899114783205557,"",5329,"",1.511477186026,""
998,20201219,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
999,20201219,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",186,"",0.0619106423062713,"",1979,"",0.658715920022102,""
1000,20201219,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
1001,20201219,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",48,"",0.0167931987545044,"",721,"",0.252247839624952,""
1002,20201219,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
1003,20201219,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",34,"",0.0171535240401594,"",676,"",0.341052419151405,""
1004,20201219,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
1005,20201219,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",255,"",0.0938856509589223,"",3443,"",1.26764037745713,""
1006,20201219,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
1007,20201219,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",3364,"",,z,58607,"",,z
1008,20201219,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",0,"",,z,0,"",,z
1009,20201220,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
1010,20201220,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
1011,20201220,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",1,"",0.00186640288172605,"",14,"",0.0261296403441647,""
1012,20201220,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
1013,20201220,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",1972,"",0.0837718754194966,"",47234,"",2.00653182736537,""
1014,20201220,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
1015,20201220,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",244,"",0.0590534506334935,"",6284,"",1.52086837615112,""
1016,20201220,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
1017,20201220,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",312,"",0.084319994378667,"",8265,"",2.23366908185796,""
1018,20201220,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
1019,20201220,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",349,"",0.101063336885512,"",9753,"",2.82427141731919,""
1020,20201220,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
1021,20201220,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",272,"",0.133491691123784,"",6674,"",3.27545421529461,""
1022,20201220,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
1023,20201220,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",285,"",0.138352201013612,"",6729,"",3.26656828287928,""
1024,20201220,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
1025,20201220,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",173,"",0.0951239360415246,"",4317,"",2.37369960630787,""
1026,20201220,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
1027,20201220,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",106,"",0.0679905582922824,"",1532,"",0.982655993431855,""
1028,20201220,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
1029,20201220,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",22,"",0.0146744930629669,"",470,"",0.31350053361793,""
1030,20201220,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
1031,20201220,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",30,"",0.027521925800888,"",440,"",0.403654911746358,""
1032,20201220,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
1033,20201220,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",178,"",0.107584722969338,"",2756,"",1.66574998035672,""
1034,20201220,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
1035,20201220,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",0,"",0,"",0,"",0,""
1036,20201220,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",0,"",0,"",0,"",0,""
1037,20201220,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",1,"",0.00176803394625177,"",12,"",0.0212164073550212,""
1038,20201220,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
1039,20201220,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",571,"",0.0260112381303796,"",13915,"",0.633881573702684,""
1040,20201220,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
1041,20201220,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",72,"",0.0171118114278381,"",1744,"",0.414486099029855,""
1042,20201220,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
1043,20201220,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",91,"",0.0252977348797385,"",2548,"",0.708336576632677,""
1044,20201220,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
1045,20201220,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",84,"",0.02553486420924,"",2770,"",0.842042545947556,""
1046,20201220,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
1047,20201220,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",43,"",0.0227086689023263,"",1719,"",0.907818647513929,""
1048,20201220,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
1049,20201220,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",71,"",0.0367213521732834,"",1771,"",0.915964995758942,""
1050,20201220,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
1051,20201220,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",52,"",0.0304626217772597,"",1237,"",0.724658906509042,""
1052,20201220,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
1053,20201220,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",35,"",0.0242165932096673,"",588,"",0.40683876592241,""
1054,20201220,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
1055,20201220,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",19,"",0.0139798395997351,"",292,"",0.214848061216982,""
1056,20201220,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
1057,20201220,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",18,"",0.0201780149317311,"",284,"",0.318364235589534,""
1058,20201220,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
1059,20201220,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",85,"",0.0800708391423942,"",950,"",0.894909378650288,""
1060,20201220,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
1061,20201220,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",0,"",0,"",0,"",0,""
1062,20201220,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",0,"",0,"",0,"",0,""
1063,20201220,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",2,"",0.00181588719708732,"",26,"",0.0236065335621351,""
1064,20201220,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
1065,20201220,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",2543,"",0.0558997295578558,"",61149,"",1.34416538054791,""
1066,20201220,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
1067,20201220,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",316,"",0.0378920962603139,"",8028,"",0.962651103727215,""
1068,20201220,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
1069,20201220,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",2541,"",0.0572416163897098,"",61123,"",1.37693007421811,""
1070,20201220,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
1071,20201220,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",403,"",0.0552255270748971,"",10813,"",1.48177077980363,""
1072,20201220,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
1073,20201220,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",433,"",0.0642156935443207,"",12523,"",1.85721277195272,""
1074,20201220,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
1075,20201220,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",1822,"",0.063365185177972,"",42282,"",1.47047571882273,""
1076,20201220,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
1077,20201220,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",315,"",0.0801296319378906,"",8393,"",2.13500952652291,""
1078,20201220,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
1079,20201220,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",356,"",0.0891461997676189,"",8500,"",2.12849072478865,""
1080,20201220,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
1081,20201220,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",225,"",0.0638172953379339,"",5554,"",1.57529448136393,""
1082,20201220,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
1083,20201220,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",141,"",0.0469322611031411,"",2120,"",0.705648181125243,""
1084,20201220,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
1085,20201220,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",41,"",0.0143441906028059,"",762,"",0.266592030227758,""
1086,20201220,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
1087,20201220,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",48,"",0.0242167398214015,"",724,"",0.365269158972807,""
1088,20201220,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
1089,20201220,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",263,"",0.0968310831458688,"",3706,"",1.364471460603,""
1090,20201220,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
1091,20201220,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",2544,"",,z,61151,"",,z
1092,20201220,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",0,"",,z,0,"",,z
1093,20201221,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
1094,20201221,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
1095,20201221,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",4,"",0.0074656115269042,"",18,"",0.0335952518710689,""
1096,20201221,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
1097,20201221,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",7369,"",0.313040035479853,"",54603,"",2.31957186284522,""
1098,20201221,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
1099,20201221,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",907,"",0.219514261166306,"",7191,"",1.74038263731742,""
1100,20201221,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
1101,20201221,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",1124,"",0.303768184876993,"",9389,"",2.53743726673495,""
1102,20201221,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
1103,20201221,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",1332,"",0.385720242783672,"",11085,"",3.20999166010286,""
1104,20201221,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
1105,20201221,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",935,"",0.458877688238008,"",7609,"",3.73433190353262,""
1106,20201221,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
1107,20201221,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",966,"",0.468941144488243,"",7695,"",3.73550942736752,""
1108,20201221,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
1109,20201221,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",609,"",0.334858248839818,"",4926,"",2.70855785514769,""
1110,20201221,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
1111,20201221,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",228,"",0.146243842364532,"",1760,"",1.12889983579639,""
1112,20201221,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
1113,20201221,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",89,"",0.0593649946638207,"",559,"",0.37286552828175,""
1114,20201221,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
1115,20201221,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",122,"",0.111922498256945,"",562,"",0.515577410003303,""
1116,20201221,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
1117,20201221,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",1053,"",0.636442209475917,"",3809,"",2.30219218983264,""
1118,20201221,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
1119,20201221,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",0,"",0,"",0,"",0,""
1120,20201221,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",0,"",0,"",0,"",0,""
1121,20201221,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",3,"",0.0053041018387553,"",15,"",0.0265205091937765,""
1122,20201221,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
1123,20201221,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",2222,"",0.10122061493118,"",16137,"",0.735102188633863,""
1124,20201221,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
1125,20201221,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",274,"",0.0651199490448282,"",2018,"",0.479606048074684,""
1126,20201221,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
1127,20201221,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",332,"",0.0922950327480568,"",2880,"",0.800631609380734,""
1128,20201221,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
1129,20201221,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",368,"",0.111867024154766,"",3138,"",0.953909570102322,""
1130,20201221,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
1131,20201221,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",220,"",0.116183887407251,"",1939,"",1.02400253492118,""
1132,20201221,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
1133,20201221,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",241,"",0.124645716531849,"",2012,"",1.04061071229079,""
1134,20201221,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
1135,20201221,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",205,"",0.120093028160351,"",1442,"",0.844751934669393,""
1136,20201221,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
1137,20201221,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",93,"",0.0643469476714016,"",681,"",0.471185713593812,""
1138,20201221,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
1139,20201221,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",66,"",0.0485615480832904,"",358,"",0.263409609300272,""
1140,20201221,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
1141,20201221,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",63,"",0.0706230522610587,"",347,"",0.388987287850593,""
1142,20201221,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
1143,20201221,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",357,"",0.336297524398056,"",1307,"",1.23120690304834,""
1144,20201221,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
1145,20201221,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",0,"",0,"",0,"",0,""
1146,20201221,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",0,"",0,"",0,"",0,""
1147,20201221,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",7,"",0.00635560518980561,"",33,"",0.0299621387519407,""
1148,20201221,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
1149,20201221,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",9591,"",0.210827489653714,"",70740,"",1.55499287020162,""
1150,20201221,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
1151,20201221,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",1181,"",0.141615714188072,"",9209,"",1.10426681791529,""
1152,20201221,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
1153,20201221,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",9584,"",0.21590068928728,"",70707,"",1.59283076350539,""
1154,20201221,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
1155,20201221,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",1456,"",0.199524484915757,"",12269,"",1.68129526471938,""
1156,20201221,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
1157,20201221,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",1700,"",0.252117041628973,"",14223,"",2.10932981358169,""
1158,20201221,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
1159,20201221,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",6947,"",0.241601504627537,"",49229,"",1.71207722345027,""
1160,20201221,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
1161,20201221,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",1155,"",0.293808650438932,"",9548,"",2.42881817696184,""
1162,20201221,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
1163,20201221,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",1207,"",0.302245682919989,"",9707,"",2.43073640770864,""
1164,20201221,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
1165,20201221,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",814,"",0.230876792911459,"",6368,"",1.80617127427539,""
1166,20201221,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
1167,20201221,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",321,"",0.106845785915662,"",2441,"",0.812493967040904,""
1168,20201221,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
1169,20201221,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",155,"",0.0542280376447539,"",917,"",0.320820067872512,""
1170,20201221,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
1171,20201221,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",185,"",0.0933353513949851,"",909,"",0.458604510367792,""
1172,20201221,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
1173,20201221,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",1410,"",0.519132422949335,"",5116,"",1.88360388355234,""
1174,20201221,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
1175,20201221,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",9591,"",,z,70742,"",,z
1176,20201221,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",0,"",,z,0,"",,z
1177,20201222,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
1178,20201222,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
1179,20201222,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",1,"",0.00186640288172605,"",19,"",0.0354616547527949,""
1180,20201222,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
1181,20201222,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",8879,"",0.377185842722977,"",63482,"",2.6967577055682,""
1182,20201222,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
1183,20201222,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",1030,"",0.249283008821714,"",8221,"",1.98966564613914,""
1184,20201222,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
1185,20201222,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",1281,"",0.346198438458566,"",10670,"",2.88363570519352,""
1186,20201222,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
1187,20201222,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",1637,"",0.474042070147802,"",12722,"",3.68403373025066,""
1188,20201222,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
